"_EMAIL_NOTIFY_COMMENTED_BODY";"[header]<br>Новый комментарий был размещен на одном из ваших сообщений [sender_title]. Пожалуйста, нажмите на следующую ссылку для просмотра: <br>http://[host][object_link]<br>[footer]"
"_EMAIL_NOTIFY_COMMENTED_COMMENTED_BODY";"[header]<br>[sender_title] также прокомментировал сообщение, которое Вы прокомментировали. Пожалуйста, нажмите на следующую ссылку для просмотра: <br>http://[host][object_link]<br>[footer]"
"_EMAIL_NOTIFY_COMMENTED_COMMENTED_DESCRIPTION";"Это сообщение посылается, когда кто-то комментировал на должность пользователя прокомментировал."
"_EMAIL_NOTIFY_COMMENTED_COMMENTED_SUBJECT";"[sender_title] также прокомментировал сообщение, которое Вы прокомментировали"
"_EMAIL_NOTIFY_COMMENTED_COMMENTED_TITLE";"Также прокомментировал"
"_EMAIL_NOTIFY_COMMENTED_DESCRIPTION";"Это сообщение посылается, когда кто-то комментарии на свою должность."
"_EMAIL_NOTIFY_COMMENTED_SUBJECT";"[sender_title] комментировал свою должность"
"_EMAIL_NOTIFY_COMMENTED_TITLE";"Комментарий"
"_EMAIL_NOTIFY_EVENT_ACCEPTED_BODY";"[header]<br>Вы были утверждены присоединиться к событию ""[object_title]"". Пожалуйста, нажмите на следующую ссылку, для просмотра:"
"_EMAIL_NOTIFY_EVENT_ACCEPTED_DESCRIPTION";"Это сообщение посылается пользователю, когда они утверждаются присоединиться к событию."
"_EMAIL_NOTIFY_EVENT_ACCEPTED_SUBJECT";"Вы были утверждены присоединиться к событию [object_title]"
"_EMAIL_NOTIFY_EVENT_ACCEPTED_TITLE";"Утвержденные события"
"_EMAIL_NOTIFY_EVENT_APPROVE_BODY";"[header]<br>[sender_title]обратился с просьбой присоединиться к событию ""[object_title]"". Пожалуйста, нажмите на следующую ссылку, для просмотра:<br>http://[host][object_link]<br>[footer]"
"_EMAIL_NOTIFY_EVENT_APPROVE_DESCRIPTION";"Это сообщение посылается пользователю, когда они утверждаются присоединиться к событию."
"_EMAIL_NOTIFY_EVENT_APPROVE_SUBJECT";"[sender_title] обратился с просьбой присоединиться к событию [object_title]"
"_EMAIL_NOTIFY_EVENT_APPROVE_TITLE";"Запрос события"
"_EMAIL_NOTIFY_EVENT_DISCUSSION_REPLY_BODY";"[header]<br>[sender_title] отправил ответ на вашу тему ""[object_title]"" в событии ""[object_title]"":<br>""[message]""<br>Пожалуйста, нажмите на следующую ссылку, для просмотра:<br>http://[host][object_link]<br>[footer]"
"_EMAIL_NOTIFY_EVENT_DISCUSSION_REPLY_DESCRIPTION";"Это сообщение посылается, когда пользователи ответ на обсуждение темы, созданные пользователями."
"_EMAIL_NOTIFY_EVENT_DISCUSSION_REPLY_SUBJECT";"Пользователь отправил ответ на вашу тему  ""[object_title]"" в событии ""[object_parent_title]"""
"_EMAIL_NOTIFY_EVENT_DISCUSSION_REPLY_TITLE";"Событие Обсуждение ответ"
"_EMAIL_NOTIFY_EVENT_DISCUSSION_RESPONSE_BODY";"[header]<br>[sender_title] отправил ответ на тему ""[object_title]"" Вы ответили на событие  ""[object_parent_title]""."
"_EMAIL_NOTIFY_EVENT_DISCUSSION_RESPONSE_DESCRIPTION";"Это сообщение посылается, когда пользователи ответили на обсуждение темы, которые ответили на пользователь."
"_EMAIL_NOTIFY_EVENT_DISCUSSION_RESPONSE_SUBJECT";"Пользователь отправил ответ на тему ""[object_title]"" Вы ответили на событие ""[object_parent_title]"""
"_EMAIL_NOTIFY_EVENT_DISCUSSION_RESPONSE_TITLE";"Событие Обсуждение ответ"
"_EMAIL_NOTIFY_EVENT_INVITE_BODY";"[header]<br>Вы были приглашены присоединиться события ""[object_title]"". Пожалуйста, нажмите на следующую ссылку, для просмотра:<br>http://[host][object_link]<br>[footer]"
"_EMAIL_NOTIFY_EVENT_INVITE_DESCRIPTION";"Это сообщение посылается, когда кто-то им предлагается события."
"_EMAIL_NOTIFY_EVENT_INVITE_SUBJECT";"Вы были приглашены присоединиться события [object_title]"
"_EMAIL_NOTIFY_EVENT_INVITE_TITLE";"Приглашение на событие"
"_EMAIL_NOTIFY_FORUM_PROMOTE_BODY";"[header]<br>Вы были повышены до модератора в форуме  ""[object_title]"". Пожалуйста, нажмите на следующую ссылку, для просмотра: <br>http://[host][object_link]<br>[footer]"
"_EMAIL_NOTIFY_FORUM_PROMOTE_DESCRIPTION";"Это сообщение отправляется, когда пользователь назначен модератором в форуме."
"_EMAIL_NOTIFY_FORUM_PROMOTE_SUBJECT";"Вы были повышены до модератора в форуме  [object_title]"
"_EMAIL_NOTIFY_FORUM_PROMOTE_TITLE";"Форум поощрению"
"_EMAIL_NOTIFY_FORUM_TOPIC_REPLY_BODY";"[header]<br>[sender_title] отправил ответ на вашу тему ""[object_title]"" в форуме ""[object_parent_title]"":<br>""[message]""<br> Пожалуйста, нажмите на следующую ссылку, для просмотра: <br>http://[host][object_link]<br>[footer]"
"_EMAIL_NOTIFY_FORUM_TOPIC_REPLY_DESCRIPTION";"Это сообщение посылается, когда пользователи отвечать на темы форума, что пользователи создали."
"_EMAIL_NOTIFY_FORUM_TOPIC_REPLY_SUBJECT";"Пользователь отправил ответ на тему ""[object_title]"" в форуме ""[object_parent_title]"""
"_EMAIL_NOTIFY_FORUM_TOPIC_REPLY_TITLE";"Форум Ответить"
"_EMAIL_NOTIFY_FORUM_TOPIC_RESPONSE_BODY";"[header]<br>[sender_title] отправил ответ на тему ""[object_title]"" Вы ответили в форуме ""[object_parent_title]"":<br>""[message]""<br>Пожалуйста, нажмите на следующую ссылку, для просмотра:<br>http://[host][object_link]<br>[footer]"
"_EMAIL_NOTIFY_FORUM_TOPIC_RESPONSE_DESCRIPTION";"Это сообщение посылается, когда пользователь отвечать на темы форума, что пользователь ответил."
"_EMAIL_NOTIFY_FORUM_TOPIC_RESPONSE_SUBJECT";"Пользователь отправил ответ на тему ""[object_title]"" Вы ответили в форуме  ""[object_parent_title]"""
"_EMAIL_NOTIFY_FORUM_TOPIC_RESPONSE_TITLE";"Ответить ответ"
"_EMAIL_NOTIFY_FEEDBACK_CREATE_BODY";"Здравствуй, Администратор,Новый [feedback_status] обратная связь '[feedback_title]' создается [feedback_owner] по [feedback_date] для просмотра этой обратной связи, кликните на [link].С уважением,Social Network Administration"
"_EMAIL_NOTIFY_FEEDBACK_CREATE_DESCRIPTION";"Это сообщение посылается, когда кто-то создал новый отзыв.<br/><br/>Available placeholders:<br/>[feedback_title], [feedback_owner], [feedback_status], [feedback_date], [email], [link]"
"_EMAIL_NOTIFY_FEEDBACK_CREATE_SUBJECT";"Новую обратную связь создал"
"_EMAIL_NOTIFY_FRIEND_ACCEPTED_BODY";"[header]<br>[sender_title] одобрил Вас в качестве друга. Пожалуйста, нажмите на следующую ссылку, чтобы войти: <br>http://[host][object_link]<br>[footer]"
"_EMAIL_NOTIFY_FRIEND_ACCEPTED_DESCRIPTION";"Это сообщение отправляется пользователю, когда их запрос о дружбе был одобрен."
"_EMAIL_NOTIFY_FRIEND_ACCEPTED_SUBJECT";"[sender_title] одобрил Вас в качестве друга."
"_EMAIL_NOTIFY_FRIEND_ACCEPTED_TITLE";"Друзья одобренные"
"_EMAIL_NOTIFY_FRIEND_FOLLOW_ACCEPTED_BODY";"[header]<br>[sender_title] одобрил Вас следовать за ним. Пожалуйста, нажмите на следующую ссылку, чтобы войти: <br>http://[host][object_link]<br>[footer]"
"_EMAIL_NOTIFY_FRIEND_FOLLOW_ACCEPTED_DESCRIPTION";"Это сообщение, отправляется пользователю, когда их последующей запрос был одобрен."
"_EMAIL_NOTIFY_FRIEND_FOLLOW_ACCEPTED_SUBJECT";"[sender_title] одобрил Ваш запрос следовать за ним."
